SMILES,Input_SMILES,Tanimoto,NLL
CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,1.0,2.2399203777313232
Cc1c(Cl)nc(N)nc1N1CCN(Cc2ccccc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.7432432432432432,2.2611546516418457
Cc1ccc(CN2CCN(c3nc(N)nc(C)c3C)CC2)cc1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.5975609756097561,2.6185104846954346
Cc1cc(N2CCN(Cc3ccccc3)CC2)nc(N)n1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.6710526315789473,2.7734506130218506
Cc1nc(N)nc(N2CCN(Cc3ccccc3)CC2)c1C,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.8169014084507042,3.2741377353668213
Cc1cccc(CN2CCN(c3nc(N)nc(C)c3C)CC2)c1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.6172839506172839,3.2768211364746094
Cc1c(C(C)C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.717948717948718,3.554924249649048
Nc1nc(N)c(Cl)c(N2CCN(Cc3ccccc3)CC2)n1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.6973684210526315,3.6054227352142334
CC(=O)Nc1nc(C)c(N2CCN(Cc3ccccc3)CC2)nc1C,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.611764705882353,3.612729072570801
Cc1ccccc1CN1CCN(c2nc(N)nc(C)c2C)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.6172839506172839,3.998767614364624
Cc1c(N)nc(N)nc1N1CCN(Cc2ccccc2Cl)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.5595238095238095,4.039455413818359
COc1ccc(CN2CCN(c3nc(N)nc(C)c3C)CC2)cc1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.5764705882352941,4.170039176940918
Nc1cc(N2CCN(Cc3ccccc3)CC2)nc(N)n1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.6282051282051282,4.175711154937744
Cc1c(N)nc(N2CCN(Cc3ccccc3)CC2)nc1N,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.6329113924050633,4.44903564453125
Cc1c(CO)nc(N)nc1N1CCN(Cc2ccccc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.7368421052631579,4.485804557800293
Cc1c(N)nc(N)nc1N1CCN(Cc2ccc(Cl)cc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.5411764705882353,4.627723217010498
Cc1c(N)nc(N)nc1N1CCN(Cc2cccc(Cl)c2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.5595238095238095,4.628842830657959
Cc1c(N)nc(N)nc1N1CCN(Cc2ccc(F)cc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.5411764705882353,4.705743312835693
Cc1c(N)nc(N)nc1N1CCN(Cc2ccccc2)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.7432432432432432,4.783907890319824
Cc1c(N)nc(N)nc1N1CCN(Cc2ccc(Cl)cc2Cl)CC1,CCc1c(C)nc(N)nc1N1CCN(Cc2ccccc2)CC1,0.46153846153846156,4.826320648193359
