,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,Cn1c(N)nc2cc(Cl)ccc21,Cn1c(N)nc2cccc(Cl)c21,0.5348837209302325,2.3155717849731445,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0000,0.3013698630136986,0.3013698630136986
1,Cn1c(N)nc2ccc(Cl)cc21,Cn1c(N)nc2cccc(Cl)c21,0.5348837209302325,2.4791338443756104,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0001,0.3013698630136986,0.3013698630136986
2,Cn1c(N)nc2c(Cl)cccc21,Cn1c(N)nc2cccc(Cl)c21,0.6097560975609756,2.6477301120758057,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0002,0.26666666666666666,0.26666666666666666
3,Cn1c(N)nc2ccccc21,Cn1c(N)nc2cccc(Cl)c21,0.5238095238095238,2.7088334560394287,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0003,0.36764705882352944,0.36764705882352944
4,Cn1c(N)nc2cccc(Cl)c21,Cn1c(N)nc2cccc(Cl)c21,1.0,3.2918832302093506,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0004,0.3380281690140845,0.3380281690140845
5,CCn1c(N)nc2cccc(Cl)c21,Cn1c(N)nc2cccc(Cl)c21,0.6829268292682927,3.6676764488220215,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0005,0.2727272727272727,0.2727272727272727
6,Cn1c(N)nc2c(F)cccc21,Cn1c(N)nc2cccc(Cl)c21,0.4666666666666667,3.872387409210205,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0006,0.26666666666666666,0.26666666666666666
7,Cn1c(N)nc2cc(F)ccc21,Cn1c(N)nc2cccc(Cl)c21,0.4666666666666667,3.912447929382324,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0007,0.3013698630136986,0.3013698630136986
8,Cn1c(N)nc2cc(Cl)c(Cl)cc21,Cn1c(N)nc2cccc(Cl)c21,0.4468085106382978,3.970306396484375,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0008,0.27631578947368424,0.27631578947368424
9,CC(=O)Nc1nc2cccc(Cl)c2n1C,Cn1c(N)nc2cccc(Cl)c21,0.574468085106383,4.159528255462647,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0009,0.21176470588235294,0.21176470588235294
10,CSc1nc2cccc(Cl)c2n1C,Cn1c(N)nc2cccc(Cl)c21,0.6428571428571429,4.22251558303833,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0010,0.225,0.225
11,Cn1c(N)nc2c(N)cccc21,Cn1c(N)nc2cccc(Cl)c21,0.4666666666666667,4.223325729370117,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0011,0.26666666666666666,0.26666666666666666
12,Cn1c(N)nc2cc(Br)ccc21,Cn1c(N)nc2cccc(Cl)c21,0.4666666666666667,4.236131191253662,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0012,0.3013698630136986,0.3013698630136986
13,CSc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(Cl)c21,0.6428571428571429,4.30247688293457,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0013,0.32432432432432434,0.32432432432432434
14,Cn1c(N)nc2c(Br)cccc21,Cn1c(N)nc2cccc(Cl)c21,0.4666666666666667,4.317394256591797,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0014,0.26666666666666666,0.26666666666666666
15,Cc1ccc2nc(N)n(C)c2c1,Cn1c(N)nc2cccc(Cl)c21,0.4666666666666667,4.362081527709961,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0015,0.3013698630136986,0.3013698630136986
16,Cc1cccc2nc(N)n(C)c12,Cn1c(N)nc2cccc(Cl)c21,0.6923076923076923,4.457658290863037,sim,Cn1c(N)nc2cccc(Cl)c12,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0016,0.35714285714285715,0.35714285714285715
