,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,Cn1c(N)nc2cccc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.54,3.273197889328003,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0000,0.48484848484848486,0.48484848484848486
1,Cn1c(N)nc2cc(Cl)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.6808510638297872,3.4024338722229004,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0001,0.47058823529411764,0.47058823529411764
2,Cn1c(NCc2ccccc2)nc2cc(C#N)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.5072463768115942,3.780720472335816,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0002,0.524390243902439,0.524390243902439
3,Cn1c(N)nc2cc(C(N)=O)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.6153846153846154,3.854882955551148,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0003,0.4383561643835616,0.4383561643835616
4,Cn1c(N)nc2cc(C3CC3)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.6037735849056604,3.8909270763397217,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,MOL0004,0.43243243243243246,0.43243243243243246
5,Cn1c(N)nc2cc(F)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.6808510638297872,3.915308952331543,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0005,0.47058823529411764,0.47058823529411764
6,Cn1c(N)nc2cc(Br)cc(Br)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.4615384615384615,4.083727836608887,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0006,0.3287671232876712,0.3287671232876712
7,CSc1nc2cc(C#N)cc(C#N)c2n1C,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.7,4.167481422424316,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0007,0.39473684210526316,0.39473684210526316
8,Cn1c(N)nc2cc(C(F)(F)F)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.5925925925925926,4.323902606964111,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0008,0.4266666666666667,0.4266666666666667
9,Cn1c(N)nc2cc(Cl)ccc21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.3454545454545454,4.420520782470703,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0009,0.3013698630136986,0.3013698630136986
10,Cc1nc2cc(C#N)cc(C#N)c2n1C,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.7446808510638298,4.4647135734558105,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0010,0.410958904109589,0.410958904109589
11,Cn1c(N)nc2cc(Cl)cc(Cl)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.4615384615384615,4.484254837036133,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0011,0.3287671232876712,0.3287671232876712
12,Cn1c(N)nc2cc(Br)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.6808510638297872,4.502209186553955,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0012,0.47058823529411764,0.47058823529411764
13,COc1cc(C#N)cc2nc(N)n(C)c12,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.64,4.531479358673096,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0013,0.37333333333333335,0.37333333333333335
14,COc1nc2cc(C#N)cc(C#N)c2n1C,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.7,4.53397798538208,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0014,0.39473684210526316,0.39473684210526316
15,Cn1c(N)nc2cc(C#N)ccc21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.5098039215686274,4.5584492683410645,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0015,0.3611111111111111,0.3611111111111111
16,Cn1c(NC(=O)c2ccccc2)nc2cc(C#N)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.4929577464788732,4.8693037033081055,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0016,0.47674418604651164,0.47674418604651164
17,Cn1c(N)nc2cc(C(N)=O)ccc21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.3166666666666666,5.308589458465576,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0017,0.28205128205128205,0.28205128205128205
18,N#Cc1cc(C#N)c2c(c1)nc(N)n2C1CCC1,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.625,6.927234649658203,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('C1CCC1', 12595), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCC1,12595,MOL0018,0.36585365853658536,0.36585365853658536
19,Cn1c(N)nc2cc(C#N)cc(-c3cccc(C(N)=O)c3)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.4571428571428571,7.324613094329834,sim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0019,0.43023255813953487,0.43023255813953487
20,N#Cc1cc(C#N)c2[nH]c(N)nc2c1,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.5686274509803921,3.0852410793304443,medsim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0020,0.3116883116883117,0.3116883116883117
21,Cn1c(N)nc2cc(C(=O)O)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.6153846153846154,3.975484848022461,medsim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0021,0.4383561643835616,0.4383561643835616
22,CCn1c(N)nc2cc(C#N)cc(C(F)(F)F)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.4590163934426229,4.769227027893066,medsim,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0022,0.29411764705882354,0.29411764705882354
