SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
N#Cc1ccccc1Cn1c(N)nc2cc(F)cc(C#N)c21,N#Cc1cc(F)cc2nc(N)n(Cc3ccccc3)c12,0.7,3.624332904815674,sim,N#Cc1cc(F)cc2nc(N)n(Cc3ccccc3)c12,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0004,0.6533333333333333,0.6533333333333333
Cn1c(N)nc2cc(CCc3ccccc3)cc(C#N)c21,CCc1cc(C#N)c2c(c1)nc(N)n2C,0.5538461538461539,4.645380020141602,sim,CCc1cc(C#N)c2c(c1)nc(N)n2C,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0014,0.6266666666666667,0.6266666666666667
Cn1c(N)nc2cc(-c3ccccc3)cc(C#N)c21,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.5079365079365079,3.642414331436157,mmp,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0071,0.589041095890411,0.589041095890411
Cn1c(N)nc2cc(-c3ccccc3)cc(C#N)c21,CCc1cc(C#N)c2c(c1)nc(N)n2C,0.5079365079365079,4.599461078643799,mmp,CCc1cc(C#N)c2c(c1)nc(N)n2C,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,MOL0087,0.589041095890411,0.589041095890411
CCc1cc(C#N)c2c(c1)nc(N)n2C,Cn1c(N)nc2cc(C#N)cc(C#N)c21,0.64,3.983309268951416,mmp,Cn1c(N)nc2cc(C#N)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0073,0.5373134328358209,0.5373134328358209
Cn1c(N)nc2cc(CO)cc(C#N)c21,CCc1cc(C#N)c2c(c1)nc(N)n2C,0.782608695652174,4.117623805999756,sim,CCc1cc(C#N)c2c(c1)nc(N)n2C,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0008,0.5373134328358209,0.5373134328358209
Cn1c(N)nc2cc(C#N)cc(C#N)c21,Cn1c(N)nc2cc(F)cc(C#N)c21,0.6808510638297872,4.372992038726807,highsim,Cn1c(N)nc2cc(F)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0035,0.5373134328358209,0.5373134328358209
CCc1cc(C#N)c2c(c1)nc(N)n2C,Cn1c(N)nc2cc(F)cc(C#N)c21,0.6808510638297872,5.093477725982666,highsim,Cn1c(N)nc2cc(F)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0039,0.5373134328358209,0.5373134328358209
Cn1c(N)nc2cc(C#N)cc(C#N)c21,Cn1c(N)nc2cc(F)cc(C#N)c21,0.6808510638297872,4.372992038726807,highsim,Cn1c(N)nc2cc(F)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0035,0.5373134328358209,0.5373134328358209
CCc1cc(C#N)c2c(c1)nc(N)n2C,Cn1c(N)nc2cc(F)cc(C#N)c21,0.6808510638297872,5.093477725982666,highsim,Cn1c(N)nc2cc(F)cc(C#N)c21,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,MOL0039,0.5373134328358209,0.5373134328358209
