,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,O=c1[nH]nc(-c2ccc(Cl)cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5652173913043478,2.9863576889038086,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0000,0.2727272727272727,0.2727272727272727
1,O=c1[nH]nc(-c2ccc(F)cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5652173913043478,3.171937227249145,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0001,0.2727272727272727,0.2727272727272727
2,O=c1[nH]nc(-c2ccc(Br)cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5652173913043478,3.5021605491638184,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0002,0.2727272727272727,0.2727272727272727
3,O=c1[nH]nc(-c2ccc(C(F)(F)F)cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.490566037735849,3.542663812637329,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0003,0.25263157894736843,0.25263157894736843
4,Cc1ccc(-c2n[nH]c(=O)[nH]2)cc1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5652173913043478,3.6014838218688965,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0004,0.2727272727272727,0.2727272727272727
5,O=c1[nH]nc(-c2ccc([N+](=O)[O-])cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5098039215686274,3.7569539546966553,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0005,0.2717391304347826,0.2717391304347826
6,COc1ccc(-c2n[nH]c(=O)[nH]2)cc1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5306122448979592,3.891152858734131,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0006,0.2777777777777778,0.2777777777777778
7,O=c1[nH]nc(-c2ccc(-c3ccccc3)cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.660377358490566,3.935289621353149,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0007,0.30612244897959184,0.30612244897959184
8,Cn1c(-c2ccccc2)n[nH]c1=O,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5319148936170213,3.947375774383545,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0008,0.23076923076923078,0.23076923076923078
9,O=c1[nH]nc(-c2cccc(Cl)c2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,3.9848711490631104,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0009,0.3023255813953488,0.3023255813953488
10,O=c1[nH]nc(-c2ccc(O)cc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5652173913043478,3.99961519241333,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0010,0.28735632183908044,0.28735632183908044
11,O=c1[nH]nc(-c2ccccc2F)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,4.110012054443359,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0011,0.3333333333333333,0.3333333333333333
12,O=c1[nH]nc(-c2cccc(F)c2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,4.192805290222168,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0012,0.3023255813953488,0.3023255813953488
13,O=c1[nH]nc(-c2ccncc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5909090909090909,4.2558465003967285,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccncc1', 231698)]",O=c1[nH]cn[nH]1,2131,MOL0013,0.27906976744186046,0.27906976744186046
14,Cc1cccc(-c2n[nH]c(=O)[nH]2)c1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,4.263636589050293,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0014,0.3023255813953488,0.3023255813953488
15,S=c1[nH]nc(-c2ccccc2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,,4.665557861328125,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('S=c1[nH]cn[nH]1', 997), ('c1ccccc1', 2260082)]",S=c1[nH]cn[nH]1,997,MOL0015,0.25,0.25
16,O=c1[nH]nc(-c2ccccc2)o1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5555555555555556,4.86378812789917,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]nco1', 631), ('c1ccccc1', 2260082)]",O=c1[nH]nco1,631,MOL0016,0.2222222222222222,0.2222222222222222
17,O=c1[nH]c(-c2ccccc2)no1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5555555555555556,5.05807638168335,sim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cno1', 994), ('c1ccccc1', 2260082)]",O=c1[nH]cno1,994,MOL0017,0.2222222222222222,0.2222222222222222
18,O=c1[nH]nc(-c2ccccc2Cl)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,3.579075336456299,medsim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0018,0.3333333333333333,0.3333333333333333
19,S=c1[nH]nc(-c2ccccc2)o1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.4893617021276595,3.89441990852356,medsim,O=c1[nH]nc([nH]1)c2ccccc2,"[('S=c1[nH]nco1', 444), ('c1ccccc1', 2260082)]",S=c1[nH]nco1,444,MOL0019,0.1956521739130435,0.1956521739130435
20,Cn1nc(-c2ccccc2)[nH]c1=O,O=c1[nH]nc(-c2ccccc2)[nH]1,0.5652173913043478,3.931781768798828,medsim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0020,0.23076923076923078,0.23076923076923078
21,O=c1[nH]nc(-c2cccc(O)c2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,3.933382034301758,medsim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0021,0.3176470588235294,0.3176470588235294
22,O=c1[nH]nc(-c2ccccc2[N+](=O)[O-])[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.54,3.9657773971557617,medsim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0022,0.32954545454545453,0.32954545454545453
23,O=c1[nH]nc(-c2cccc(Br)c2)[nH]1,O=c1[nH]nc(-c2ccccc2)[nH]1,0.6,3.9866154193878174,medsim,O=c1[nH]nc([nH]1)c2ccccc2,"[('O=c1[nH]cn[nH]1', 2131), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0023,0.3023255813953488,0.3023255813953488
