,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,CN1CCN(c2cc(-c3n[nH]c(=S)[nH]3)cc(-c3ccccc3)n2)CC1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.5842696629213483,3.218554735183716,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('S=c1[nH]cn[nH]1', 997), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",S=c1[nH]cn[nH]1,997,MOL0000,0.2982456140350877,0.2982456140350877
1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCOCC3)n2)o1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.5977011494252874,3.691006898880005,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]nco1', 631), ('C1COCCN1', 70960), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]nco1,631,MOL0001,0.2920353982300885,0.2920353982300885
2,CN1CCN(c2cc(-c3n[nH]c(=O)[nH]3)cc(-c3ccccc3)n2)CC1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.6987951807228916,3.9626851081848153,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]cn[nH]1', 2131), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0002,0.37037037037037035,0.37037037037037035
3,Cn1c(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)n[nH]c1=O,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.725,3.968156576156616,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]cn[nH]1', 2131), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0003,0.2831858407079646,0.2831858407079646
4,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCCC3)n2)o1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.7160493827160493,3.997892141342163,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]nco1', 631), ('C1CCNCC1', 174309), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]nco1,631,MOL0004,0.2920353982300885,0.2920353982300885
5,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)o1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.7435897435897436,4.021141052246094,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]nco1', 631), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]nco1,631,MOL0005,0.3,0.3
6,CN1CCN(c2cc(-c3n[nH]c(=S)o3)cc(-c3ccccc3)n2)CC1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.5161290322580645,4.0911359786987305,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('S=c1[nH]nco1', 444), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",S=c1[nH]nco1,444,MOL0006,0.2542372881355932,0.2542372881355932
7,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(NC3CCCCC3)n2)[nH]1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.632183908045977,4.482349872589111,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]cn[nH]1', 2131), ('C1CCCCC1', 77480), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0007,0.41904761904761906,0.41904761904761906
8,Cc1cc(-c2n[nH]c(=S)[nH]2)nc(N2CCCC2)c1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.5,4.596600532531738,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('S=c1[nH]cn[nH]1', 997), ('C1CCNC1', 112428), ('c1ccncc1', 231698)]",S=c1[nH]cn[nH]1,997,MOL0008,0.25742574257425743,0.25742574257425743
9,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCOCC3)n2)[nH]1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.8051948051948052,4.600070953369141,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]cn[nH]1', 2131), ('C1COCCN1', 70960), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",O=c1[nH]cn[nH]1,2131,MOL0009,0.40384615384615385,0.40384615384615385
10,Cn1c(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)n[nH]c1=S,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.6829268292682927,4.610629081726074,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('S=c1[nH]cn[nH]1', 997), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",S=c1[nH]cn[nH]1,997,MOL0010,0.2608695652173913,0.2608695652173913
11,Cn1nnc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)n1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.6190476190476191,4.63679313659668,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('c1nn[nH]n1', 20601), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1nn[nH]n1,20601,MOL0011,0.2222222222222222,0.2222222222222222
12,Cc1nnc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)o1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.6385542168674698,4.944316387176514,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('c1nnco1', 14167), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1nnco1,14167,MOL0012,0.24347826086956523,0.24347826086956523
13,Cc1cc(-c2n[nH]c(=O)[nH]2)nc(N2CCCC2)c1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.6216216216216216,4.9475274085998535,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('O=c1[nH]cn[nH]1', 2131), ('C1CCNC1', 112428), ('c1ccncc1', 231698)]",O=c1[nH]cn[nH]1,2131,MOL0013,0.3368421052631579,0.3368421052631579
14,Nc1nnc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)o1,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,0.6385542168674698,4.948564052581787,sim,O=c1[nH]nc(-c2cc(-c3ccccc3)cc(N3CCCC3)n2)[nH]1,"[('c1nnco1', 14167), ('C1CCNC1', 112428), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1nnco1,14167,MOL0014,0.24347826086956523,0.24347826086956523
