,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,CC1(C)Oc2cccc(N)c2NC1=O,CNc1cccc2c1OC(C)(C)C(=O)N2,0.490566037735849,2.93710732460022,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0000,0.4339622641509434,0.4339622641509434
1,CC1(C)Oc2c(N)cccc2NC1=O,CNc1cccc2c1OC(C)(C)C(=O)N2,0.6808510638297872,2.983856201171875,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0001,0.38181818181818183,0.38181818181818183
2,COc1cccc2c1NC(=O)C(C)(C)O2,CNc1cccc2c1OC(C)(C)C(=O)N2,0.4909090909090909,3.4121246337890625,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0002,0.43636363636363634,0.43636363636363634
3,CCN(CC)c1cccc2c1OC(C)(C)C(=O)N2,CNc1cccc2c1OC(C)(C)C(=O)N2,0.5789473684210527,3.6776223182678223,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0003,0.3384615384615385,0.3384615384615385
4,CC1(C)Oc2c(Cl)ccc(Cl)c2NC1=O,CNc1cccc2c1OC(C)(C)C(=O)N2,0.4464285714285714,3.8348984718322754,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0004,0.3448275862068966,0.3448275862068966
5,CCNc1cccc2c1OC(C)(C)C(=O)N2,CNc1cccc2c1OC(C)(C)C(=O)N2,0.7708333333333334,3.8802080154418954,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0005,0.43859649122807015,0.43859649122807015
6,CC1(C)Oc2cccc(NCc3ccccc3)c2NC1=O,CNc1cccc2c1OC(C)(C)C(=O)N2,0.4027777777777778,3.9030377864837646,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381), ('c1ccccc1', 2260082)]",O=C1COc2ccccc2N1,3381,MOL0006,0.3611111111111111,0.3611111111111111
7,CC1(C)Oc2c(Cl)cccc2NC1=O,CNc1cccc2c1OC(C)(C)C(=O)N2,0.6808510638297872,3.935115098953247,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0007,0.38181818181818183,0.38181818181818183
8,CC(C)Nc1cccc2c1OC(C)(C)C(=O)N2,CNc1cccc2c1OC(C)(C)C(=O)N2,0.74,3.974367618560791,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0008,0.423728813559322,0.423728813559322
9,CC1(C)Oc2c(NCc3ccccc3)cccc2NC1=O,CNc1cccc2c1OC(C)(C)C(=O)N2,0.5538461538461539,4.0493927001953125,sim,CNc1cccc2c1OC(C)(C)C(=O)N2,"[('O=C1COc2ccccc2N1', 3381), ('c1ccccc1', 2260082)]",O=C1COc2ccccc2N1,3381,MOL0009,0.32432432432432434,0.32432432432432434
