,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,CC1(C)C(=O)Nc2cccc(O)c21,CC1(C)C(=O)Nc2c(O)cccc21,0.627906976744186,2.338201999664306,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0000,0.46,0.46
1,COc1cccc2c1NC(=O)C2(C)C,CC1(C)C(=O)Nc2c(O)cccc21,0.6590909090909091,2.7798750400543213,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0001,0.6521739130434783,0.6521739130434783
3,CC1(C)C(=O)Nc2ccc(O)cc21,CC1(C)C(=O)Nc2c(O)cccc21,0.5555555555555556,2.9637014865875244,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0002,0.46,0.46
4,CC1(C)C(=O)Nc2ccccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.5454545454545454,3.1587114334106445,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0003,0.5106382978723404,0.5106382978723404
5,CC1(C)C(=O)Nc2c(O)cc(Cl)cc21,CC1(C)C(=O)Nc2c(O)cccc21,0.5652173913043478,3.4578075408935547,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0004,0.41509433962264153,0.41509433962264153
6,CC1(C)C(=O)Nc2c(F)cccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.7073170731707317,3.469153881072998,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0005,0.6590909090909091,0.6590909090909091
7,CC1(C)C(=O)Nc2c(O)ccc(Cl)c21,CC1(C)C(=O)Nc2c(O)cccc21,0.5652173913043478,3.507976770401001,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0006,0.4423076923076923,0.4423076923076923
8,CC1(C)C(=O)Nc2cc(O)ccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.5555555555555556,3.650634050369263,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0007,0.46,0.46
9,CCC1(CC)C(=O)Nc2c(O)cccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.6170212765957447,3.691673755645752,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0008,0.4107142857142857,0.4107142857142857
10,CC1(C)C(=O)Nc2c(Cl)cccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.7073170731707317,3.7453885078430176,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0009,0.6590909090909091,0.6590909090909091
11,CC1(C)C(=O)Nc2c(O)cc(C#N)cc21,CC1(C)C(=O)Nc2c(O)cccc21,0.5306122448979592,4.111485958099365,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0010,0.39285714285714285,0.39285714285714285
12,CN1C(=O)C(C)(C)c2cccc(O)c21,CC1(C)C(=O)Nc2c(O)cccc21,0.5319148936170213,4.228419780731201,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0011,0.41509433962264153,0.41509433962264153
13,CC1(C)C(=O)Nc2c(O)cc(Br)cc21,CC1(C)C(=O)Nc2c(O)cccc21,0.5652173913043478,4.321916580200195,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0012,0.41509433962264153,0.41509433962264153
14,Cc1ccc2c(c1)C(C)(C)C(=O)N2,CC1(C)C(=O)Nc2c(O)cccc21,0.4893617021276595,4.411935806274414,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0013,0.4897959183673469,0.4897959183673469
15,C[C@H]1C(=O)Nc2c(O)cccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.4782608695652174,4.465178489685059,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0014,0.3148148148148148,0.3148148148148148
16,CC1(C)C(=O)Nc2c(Br)cccc21,CC1(C)C(=O)Nc2c(O)cccc21,0.7073170731707317,4.594972610473633,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0015,0.6590909090909091,0.6590909090909091
17,Cc1cccc2c1NC(=O)C2(C)C,CC1(C)C(=O)Nc2c(O)cccc21,0.7073170731707317,4.602200984954834,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0016,0.6976744186046512,0.6976744186046512
18,Cc1cccc2c1NC(=O)C(C)(C)C2=O,CC1(C)C(=O)Nc2c(O)cccc21,0.5,5.28435754776001,sim,CC1(C)C(=O)Nc2c(O)cccc21,"[('O=C1CC(=O)c2ccccc2N1', 109)]",O=C1CC(=O)c2ccccc2N1,109,MOL0017,0.5,0.5
