SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
CC1(C)Oc2ccccc2NC1=O,O=C1Cc2ccccc2N1,0.4130434782608695,3.053302526473999,scaffold,O=C1Cc2ccccc2N1,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0033,0.34545454545454546,0.34545454545454546
O=C1Cc2cccc(O)c2N1,O=C1Cc2ccccc2N1,0.5,3.933762311935425,sim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0011,0.3269230769230769,0.3269230769230769
O=C1Cc2cccc(Cl)c2N1,O=C1Cc2ccccc2N1,0.5,3.637771844863892,sim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0007,0.3018867924528302,0.3018867924528302
O=C1Cc2cccc(Br)c2N1,O=C1Cc2ccccc2N1,0.5,4.081290721893311,sim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0013,0.3018867924528302,0.3018867924528302
O=C1Cc2cccc(F)c2N1,O=C1Cc2ccccc2N1,0.5,3.676480531692505,medsim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0018,0.3018867924528302,0.3018867924528302
O=C1Cc2c(Cl)cccc2N1,O=C1Cc2ccccc2N1,0.5,3.239842653274536,sim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0005,0.2777777777777778,0.2777777777777778
O=C1Cc2c(Br)cccc2N1,O=C1Cc2ccccc2N1,0.5,4.153084754943848,sim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0014,0.2777777777777778,0.2777777777777778
CC1(C)Oc2ccccc2N(O)C1=O,O=C1Cc2ccccc2N1,0.2884615384615384,4.002945423126221,scaffold,O=C1Cc2ccccc2N1,"[('O=C1COc2ccccc2N1', 3381)]",O=C1COc2ccccc2N1,3381,MOL0037,0.26666666666666666,0.26666666666666666
COc1ccc2c(c1)NC(=O)C2,O=C1Cc2ccccc2N1,0.5,3.9293036460876474,medsim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0020,0.2631578947368421,0.2631578947368421
O=C1Cc2ccc(Cl)cc2N1,O=C1Cc2ccccc2N1,0.5384615384615384,3.0101449489593506,sim,O=C1Cc2ccccc2N1,"[('O=C1Cc2ccccc2N1', 3204)]",O=C1Cc2ccccc2N1,3204,MOL0002,0.2545454545454545,0.2545454545454545
