,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
1,COc1cccc2c1NC(=O)C(C)(C)N2,CC1(C)Nc2cccc(O)c2NC1=O,0.6808510638297872,2.9595978260040283,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0000,0.43636363636363634,0.43636363636363634
2,CC1Nc2cccc(O)c2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.5416666666666666,3.2004635334014893,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0001,0.2982456140350877,0.2982456140350877
3,CCC1(CC)Nc2cccc(O)c2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.64,3.3742055892944336,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0002,0.3442622950819672,0.3442622950819672
4,CCC1(C)Nc2cccc(O)c2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.717391304347826,3.4778668880462646,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0003,0.38596491228070173,0.38596491228070173
5,CC1(C)Nc2cc(O)ccc2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,1.0,3.656683921813965,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0004,0.3333333333333333,0.3333333333333333
6,CC1(C)Nc2c(O)cccc2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.5833333333333334,3.888469696044922,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0005,0.4074074074074074,0.4074074074074074
7,CCC1Nc2cccc(O)c2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.8095238095238095,4.100040912628174,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0006,0.2833333333333333,0.2833333333333333
8,CC1(C)Nc2ccccc2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.5098039215686274,4.155727386474609,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0007,0.34545454545454546,0.34545454545454546
9,CC1Nc2c(O)cccc2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.574468085106383,4.205354690551758,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0008,0.2982456140350877,0.2982456140350877
10,CC1(C)Nc2ccc(O)cc2NC1=O,CC1(C)Nc2cccc(O)c2NC1=O,0.5102040816326531,4.257018089294434,sim,CC1(C)Nc2cccc(O)c2NC1=O,"[('O=C1CNc2ccccc2N1', 1263)]",O=C1CNc2ccccc2N1,1263,MOL0009,0.3333333333333333,0.3333333333333333
