,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,Cc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.6056338028169014,3.0042648315429688,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0000,0.48314606741573035,0.48314606741573035
1,Oc1ccc(-c2ccc3c(-c4ccncc4)n[nH]c3c2)cc1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.7567567567567568,4.308699607849121,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0001,0.6086956521739131,0.6086956521739131
3,O=C(O)c1ccc(-c2n[nH]c3cc(-c4ccc(O)cc4)ccc23)cc1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.691358024691358,4.447486400604248,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0002,0.648936170212766,0.648936170212766
4,Cn1nc(-c2ccccc2)c2ccc(-c3ccc(O)cc3)cc21,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.7142857142857143,4.618469715118408,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0003,0.4563106796116505,0.4563106796116505
5,Cn1cc(-c2n[nH]c3cc(-c4ccc(O)cc4)ccc23)cn1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.6538461538461539,4.676123142242432,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1cn[nH]c1', 85440), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0004,0.5638297872340425,0.5638297872340425
6,c1ccc(-c2n[nH]c3cc(-c4ccncc4)ccc23)cc1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.7297297297297297,4.720332622528076,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0005,0.44554455445544555,0.44554455445544555
7,CC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.5443037974683544,4.810059547424316,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0006,0.44329896907216493,0.44329896907216493
8,Oc1cccc(-c2n[nH]c3cc(-c4ccc5[nH]ccc5c4)ccc23)c1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.5977011494252874,5.114012718200684,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccc2[nH]ccc2c1', 93446), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0007,0.4811320754716981,0.4811320754716981
9,c1ccc(-c2n[nH]c3cc(-c4ccc5[nH]ccc5c4)ccc23)cc1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.691358024691358,5.118510723114014,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccc2[nH]ccc2c1', 93446), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0008,0.46226415094339623,0.46226415094339623
10,Oc1ccc(-c2ccc3c(-c4cccc(O)c4)n[nH]c3c2)cc1,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,0.76,5.126282691955566,sim,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0009,0.5957446808510638,0.5957446808510638
