SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5135135135135135,4.308365345001221,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0059,0.6086956521739131,0.6086956521739131
Cc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.6271186440677966,4.202280044555664,medsim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0022,0.48314606741573035,0.48314606741573035
Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.6271186440677966,3.03659987449646,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0051,0.48314606741573035,0.48314606741573035
O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)c1ccccc1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.4634146341463415,6.56211519241333,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0060,0.4716981132075472,0.4716981132075472
NC(=O)c1n[nH]c2cc(-c3ccc(O)cc3)ccc12,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.578125,4.263163089752197,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0058,0.4574468085106383,0.4574468085106383
O=S(=O)(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)C1CC1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.4933333333333333,4.182708263397217,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('C1CC1', 70914), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0057,0.45098039215686275,0.45098039215686275
O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)C1CC1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5068493150684932,4.0570173263549805,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('C1CC1', 70914), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0056,0.44554455445544555,0.44554455445544555
Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,1.0,4.102286338806152,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0018,0.41304347826086957,0.41304347826086957
Oc1ccc(-c2ccc3[nH]ncc3c2)cc1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.8431372549019608,5.376942157745361,highsim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0039,0.3978494623655914,0.3978494623655914
Cc1cc(-c2ccc(O)cc2)cc2[nH]ncc12,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.6271186440677966,3.4615607261657715,mmp,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0052,0.375,0.375
