,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,Oc1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.782608695652174,4.074370384216309,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0000,1.0,1.0
1,O=C(c1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1)N1CCNCC1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.776595744680851,4.285646915435791,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0001,0.625,0.625
2,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCOCC5)cc4)ccc23)nc1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.62,4.334039688110352,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1COCCN1', 70960), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0002,0.5619047619047619,0.5619047619047619
3,Cn1cc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cn1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.5376344086021505,4.413749694824219,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1cn[nH]c1', 85440), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0003,0.4215686274509804,0.4215686274509804
4,c1cncc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)c1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.8,4.509270668029785,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1CNCCN1', 137326), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0004,0.7446808510638298,0.7446808510638298
5,c1cncc(-c2n[nH]c3cc(-c4ccc(N5CCOCC5)cc4)ccc23)c1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.6363636363636364,4.583161354064941,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1COCCN1', 70960), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0005,0.5922330097087378,0.5922330097087378
6,CN1CCN(c2ccc(-c3ccc4c(N)n[nH]c4c3)cc2)CC1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.5102040816326531,4.694783687591553,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1CNCCN1', 137326), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0006,0.5,0.5
7,NC(=O)c1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.6413043478260869,4.990210056304932,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0007,0.5,0.5
8,Oc1ccc(-c2ccc3c(-c4ccccc4)n[nH]c3c2)cc1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.6781609195402298,4.9933271408081055,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0008,0.6086956521739131,0.6086956521739131
9,c1cc(-c2n[nH]c3cc(-c4ccc(N5CCOCC5)cc4)ccc23)ccn1,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,0.6363636363636364,4.998225212097168,sim,c1ccc(-c2n[nH]c3cc(-c4ccc(N5CCNCC5)cc4)ccc23)cc1,"[('c1ccc2[nH]ncc2c1', 15260), ('C1COCCN1', 70960), ('c1ccncc1', 231698), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0009,0.6237623762376238,0.6237623762376238
