,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,c1ccc(-c2ccc3cn[nH]c3c2)cc1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.6428571428571429,2.6197900772094727,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0000,0.28,0.28
1,CCOc1cccc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5625,2.712848901748657,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0001,0.24770642201834864,0.24770642201834864
2,c1cncc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5862068965517241,3.071568965911865,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccncc1', 231698)]",c1ccc2[nH]ncc2c1,15260,MOL0002,0.24271844660194175,0.24271844660194175
3,Clc1cccc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.6206896551724138,3.225177764892578,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0003,0.2621359223300971,0.2621359223300971
4,COc1cccc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5901639344262295,3.323364019393921,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0004,0.25471698113207547,0.25471698113207547
5,CCOc1cc(F)cc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.4782608695652174,3.472542285919189,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0005,0.22123893805309736,0.22123893805309736
6,c1cc(-c2ccc3cn[nH]c3c2)cs1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5892857142857143,3.4972569942474365,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccsc1', 68146)]",c1ccc2[nH]ncc2c1,15260,MOL0006,0.2376237623762376,0.2376237623762376
7,Cc1cc(-c2ccc3cn[nH]c3c2)ccc1O,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.6551724137931034,3.51274847984314,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0007,0.29411764705882354,0.29411764705882354
8,c1csc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.5344827586206896,3.634896039962769,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccsc1', 68146)]",c1ccc2[nH]ncc2c1,15260,MOL0008,0.21359223300970873,0.21359223300970873
9,Oc1cccc(-c2ccc3cn[nH]c3c2)c1,Oc1ccc(-c2ccc3cn[nH]c3c2)cc1,0.7090909090909091,3.6617255210876474,sim,Oc1ccc(cc1)c2ccc3cn[nH]c3c2,"[('c1ccc2[nH]ncc2c1', 15260), ('c1ccccc1', 2260082)]",c1ccc2[nH]ncc2c1,15260,MOL0009,0.3,0.3
