,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,Name,sim_to_lead,final_score
0,Nc1cc(N2CCOCC2)nc(NC2CCCCC2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.7611940298507462,3.270615100860596,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1COCCN1', 70960), ('C1CCCCC1', 77480), ('c1cncnc1', 81465)]",C1COCCN1,70960,MOL0000,0.5,0.5
1,CN1CCN(c2cc(NC3CCCCC3)nc(N)n2)CC1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.7142857142857143,3.738692760467529,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1CCCCC1', 77480), ('c1cncnc1', 81465), ('C1CNCCN1', 137326)]",C1CCCCC1,77480,MOL0001,0.6666666666666666,0.6666666666666666
2,CN(c1cc(N2CCOCC2)nc(N)n1)C1CCCCC1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.6666666666666666,4.017187595367432,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1COCCN1', 70960), ('C1CCCCC1', 77480), ('c1cncnc1', 81465)]",C1COCCN1,70960,MOL0002,0.4666666666666667,0.4666666666666667
3,c1nc(NC2CCCCC2)cc(N2CCOCC2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.7058823529411765,4.179779529571533,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1COCCN1', 70960), ('C1CCCCC1', 77480), ('c1cncnc1', 81465)]",C1COCCN1,70960,MOL0003,0.4520547945205479,0.4520547945205479
4,Nc1nc(NC2CCCCC2)cc(N2CCC[C@@H](N)C2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.6666666666666666,4.283451557159424,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1CCCCC1', 77480), ('c1cncnc1', 81465), ('C1CCNCC1', 174309)]",C1CCCCC1,77480,MOL0004,0.6417910447761194,0.6417910447761194
5,Nc1nc(NC2CCCCC2)cc(N2CCNCC2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.7352941176470589,4.307876110076904,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1CCCCC1', 77480), ('c1cncnc1', 81465), ('C1CNCCN1', 137326)]",C1CCCCC1,77480,MOL0005,0.6875,0.6875
6,Nc1nc(NC2CCCCC2)cc(N2C[C@H]3CNC[C@H]3C2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.6103896103896104,4.633196830749512,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1NC[C@H]2CNC[C@@H]12', 598), ('C1CCCCC1', 77480), ('c1cncnc1', 81465)]",C1NC[C@H]2CNC[C@@H]12,598,MOL0006,0.5616438356164384,0.5616438356164384
7,CNc1cc(NC2CCCCC2)nc(N)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.5441176470588235,4.678271770477295,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1CCCCC1', 77480), ('c1cncnc1', 81465)]",C1CCCCC1,77480,MOL0007,0.532258064516129,0.532258064516129
9,Nc1nc(Nc2ccccc2)cc(N2CCOCC2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.475,4.751627445220947,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1COCCN1', 70960), ('c1cncnc1', 81465), ('c1ccccc1', 2260082)]",C1COCCN1,70960,MOL0008,0.3670886075949367,0.3670886075949367
10,Nc1nc(NC2CCCCC2)cc(N2CCCNCC2)n1,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,0.704225352112676,4.923587322235107,sim,Nc1nc(NC2CCCCC2)cc(N2CCOCC2)n1,"[('C1CNCCNC1', 5114), ('C1CCCCC1', 77480), ('c1cncnc1', 81465)]",C1CNCCNC1,5114,MOL0009,0.6818181818181818,0.6818181818181818
