SMILES,Input_SMILES,Tanimoto,NLL
Cc1cc(C(C)C)c(N)c(=O)[nH]1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.21568627450980393,2.2372050285339355
Cc1cc(N)c(=O)[nH]c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.29545454545454547,2.9571428298950195
Nc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,1.0,2.972745418548584
CCc1c(C)c(C)[nH]c(=O)c1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.16981132075471697,3.0128040313720703
Cc1cc(C(F)(F)F)c(N)c(=O)[nH]1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4222222222222222,3.1463286876678467
Cc1cn(C)c(=O)c(N)c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.1568627450980392,3.158904552459717
Cc1cc(N)c(=O)n(C)c1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.2391304347826087,3.6045632362365723
Cc1cc(C(C)(C)C)c(N)c(=O)[nH]1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.23076923076923078,3.8396666049957275
Cc1cc(C)c(=O)[nH]c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.1875,3.8779921531677246
CCc1cn(C)c(=O)c(N)c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.14814814814814814,4.052949905395508
CCc1c(C)c(C)n(C)c(=O)c1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.12280701754385964,4.177812576293945
Cc1cc(C)c(=O)[nH]c1C(C)C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.16981132075471697,4.367181777954102
Cc1cc(C(C)C)c(=O)[nH]c1C(C)C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.15517241379310345,4.600377559661865
Cc1cc(C(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.6756756756756757,4.682498931884766
CCc1c(C)c(C)[nH]c(=O)c1NC,Nc1cc(C(F)(F)F)c[nH]c1=O,0.1206896551724138,4.738792419433594
CCCc1c(C)c(C)[nH]c(=O)c1N,Nc1cc(C(F)(F)F)c[nH]c1=O,0.16071428571428573,4.749553680419922
CCc1cc(C)c(=O)[nH]c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.17647058823529413,4.755065441131592
CC(C)c1cc(C(C)C)c(N)c(=O)[nH]1,Nc1cc(C(F)(F)F)c[nH]c1=O,0.19642857142857142,4.763930797576904
Cc1nc(N)c(=O)[nH]c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.1875,4.783514022827148
Cc1cc(NCC(C)C)c(=O)[nH]c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.29310344827586204,4.824233055114746
CCc1c[nH]c(=O)c(N)c1C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.2765957446808511,4.853843688964844
Cc1cc(N)c(=O)[nH]c1C(F)(F)F,Nc1cc(C(F)(F)F)c[nH]c1=O,0.4883720930232558,4.862494468688965
CC(C)c1cc(N)c(=O)[nH]c1C(C)C,Nc1cc(C(F)(F)F)c[nH]c1=O,0.24074074074074073,5.0507073402404785
Nc1cc(CC(F)(F)F)c[nH]c1=O,Nc1cc(C(F)(F)F)c[nH]c1=O,0.625,5.061479091644287
