,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
0,FC(F)(F)CNc1nc2c(Cl)cc(C(F)(F)F)cc2[nH]1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.5522388059701493,2.5971834659576416,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15,13.930017,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.930017,Hybrid,MOL0000,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49e70>
1,FC(F)(F)c1cc(Br)c2nc(NC3CCCC3)[nH]c2c1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.4266666666666667,2.960150241851806,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.12380952380952381,13.899837,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.899837,Hybrid,MOL0001,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49cb0>
2,FC(F)(F)c1cc(Br)c2nc(NC3CC3)[nH]c2c1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.4705882352941176,3.585927963256836,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.1326530612244898,12.41305,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.41305,Hybrid,MOL0002,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49690>
3,CCCNc1nc2c(Br)cc(C(F)(F)F)cc2[nH]1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.5384615384615384,3.86568546295166,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15625,13.188394,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.188394,Hybrid,MOL0003,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49000>
4,FC(F)(F)c1cc(Br)c2nc(NC3CCCCC3)[nH]c2c1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.4102564102564102,3.9332470893859854,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,0.12037037037037036,11.905804,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.905804,Hybrid,MOL0004,<rdkit.Chem.rdchem.Mol object at 0x7f646ae48200>
5,FC(F)(F)c1cc(Br)c2nc(NC3CCNCC3)[nH]c2c1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.4102564102564102,4.130462646484375,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCNCC1', 174309)]",c1ccc2[nH]cnc2c1,43841,0.12037037037037036,12.134285,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.134285,Hybrid,MOL0005,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4b220>
6,CNc1nc2c(Br)cc(C(F)(F)F)cc2[nH]1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.5161290322580645,4.230325222015381,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16666666666666666,11.99149,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.99149,Hybrid,MOL0006,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49d90>
7,FC(F)(F)c1cc(Br)c2nc(NC3CCC3)[nH]c2c1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.4507042253521127,4.312351703643799,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('C1CCC1', 12595), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCC1,12595,0.12871287128712872,13.25996,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.25996,Hybrid,MOL0007,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4adc0>
8,FC(F)c1cc(Br)c2nc(NC3CCCC3)[nH]c2c1,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.5217391304347826,4.341095447540283,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.13725490196078433,14.236441,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.236441,Hybrid,MOL0008,<rdkit.Chem.rdchem.Mol object at 0x7f646ae48430>
9,C[C@@H](Nc1nc2c(Br)cc(C(F)(F)F)cc2[nH]1)C(F)(F)F,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,0.4929577464788732,4.482972145080566,sim,FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.13592233009708737,13.331897,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.331897,Hybrid,MOL0009,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49620>
