SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,CC(Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,0.6666666666666666,4.372369766235352,medsim,CC(Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.13392857142857142,15.345681,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.345681,Hybrid,MOL0029,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4ac00>
C[C@H](Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6666666666666666,3.608017683029175,highsim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.12962962962962962,15.327498,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.327498,Hybrid,MOL0038,<rdkit.Chem.rdchem.Mol object at 0x7f646ae48120>
CC(Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6666666666666666,4.275803089141846,highsim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.12962962962962962,15.327498,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.327498,Hybrid,MOL0043,<rdkit.Chem.rdchem.Mol object at 0x7f646ae494d0>
FC(F)c1cc(Br)c2nc(NCC(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5352112676056338,3.359690427780152,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16494845360824742,15.178117,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.178117,Hybrid,MOL0039,<rdkit.Chem.rdchem.Mol object at 0x7f6467ab52a0>
CC(Nc1nc2c(C(F)(F)F)cc(C#N)cc2[nH]1)C(F)(F)F,C[C@H](Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,0.7101449275362319,4.089293956756592,highsim,C[C@H](Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17647058823529413,15.157166,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.157166,Hybrid,MOL0040,<rdkit.Chem.rdchem.Mol object at 0x7f646af5bbc0>
C[C@H](Nc1nc2c(C(F)(F)F)cc(C#N)cc2[nH]1)C(F)(F)F,C[C@H](Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,0.7101449275362319,4.109203815460205,highsim,C[C@H](Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1)C(F)(F)F,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17647058823529413,15.157166,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.157166,Hybrid,MOL0042,<rdkit.Chem.rdchem.Mol object at 0x7f646af58ac0>
Cc1cc(C2CC2)c2nc([C@H](O)C3CC3)[nH]c2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,1.0,2.603184700012207,highsim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.13131313131313133,15.117726,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-15.117726,Hybrid,MOL0034,<rdkit.Chem.rdchem.Mol object at 0x7f6467ab4820>
O=[N+]([O-])c1cc(C(F)F)c2nc(NCC(F)(F)F)[nH]c2c1,OCc1cc(C(F)F)c2nc(NCC(F)(F)F)[nH]c2c1,0.6923076923076923,4.983119487762451,medsim,OCc1cc(C(F)F)c2nc(NCC(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14563106796116504,14.992918,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.992918,Hybrid,MOL0034,<rdkit.Chem.rdchem.Mol object at 0x7f64678cb4c0>
FC(F)c1cc(Cl)cc2[nH]c(NCC(F)(F)C(F)(F)F)nc12,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.8125,3.171428680419922,highsim,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14285714285714285,14.912035,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.912035,Hybrid,MOL0038,<rdkit.Chem.rdchem.Mol object at 0x7f6467ab4660>
Cc1cc(C(F)F)c2nc(NCC(F)(F)F)[nH]c2c1,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.7868852459016393,3.7915875911712646,mmp,Cc1cc(C(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16494845360824742,14.898928,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.898928,Hybrid,MOL0089,<rdkit.Chem.rdchem.Mol object at 0x7f6467ab5380>
