,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
0,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NC3CCCCC3)[nH]c2c1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5,3.076268196105957,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CCCCC1', 77480)]",c1ccc2[nH]cnc2c1,43841,0.11504424778761062,13.680655,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.680655,Hybrid,MOL0000,<rdkit.Chem.rdchem.Mol object at 0x7f646518bdf0>
1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NC3CCCC3)[nH]c2c1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5180722891566265,3.081535816192627,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('C1CCCC1', 30433), ('c1ccc2[nH]cnc2c1', 43841)]",C1CCCC1,30433,0.11818181818181818,13.715731,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.715731,Hybrid,MOL0001,<rdkit.Chem.rdchem.Mol object at 0x7f646518b760>
2,CC(C)Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5733333333333334,3.4119410514831543,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.13861386138613863,11.936834,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.936834,Hybrid,MOL0002,<rdkit.Chem.rdchem.Mol object at 0x7f646518a500>
3,CC(C)(C)Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5789473684210527,3.726717948913574,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.13592233009708737,13.246635,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.246635,Hybrid,MOL0003,<rdkit.Chem.rdchem.Mol object at 0x7f646518b220>
4,CCC(C)Nc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5714285714285714,3.7529759407043457,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14563106796116504,13.818988,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.818988,Hybrid,MOL0004,<rdkit.Chem.rdchem.Mol object at 0x7f646518bed0>
5,CCCCNc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6052631578947368,3.760122776031494,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14423076923076922,13.192928,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.192928,Hybrid,MOL0005,<rdkit.Chem.rdchem.Mol object at 0x7f646518b0d0>
6,CCN(CC)c1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.4938271604938271,3.818631887435913,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1346153846153846,12.025774,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.025774,Hybrid,MOL0006,<rdkit.Chem.rdchem.Mol object at 0x7f646518a650>
7,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCc3ccccc3)[nH]c2c1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5348837209302325,3.8513050079345694,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,0.2524271844660194,12.732041,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.732041,Hybrid,MOL0007,<rdkit.Chem.rdchem.Mol object at 0x7f646518ab90>
8,CCCNc1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.6301369863013698,3.884020566940308,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1485148514851485,13.181693,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.181693,Hybrid,MOL0008,<rdkit.Chem.rdchem.Mol object at 0x7f646518b060>
9,CN(C)c1nc2c(C(F)(F)F)cc([N+](=O)[O-])cc2[nH]1,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,0.5131578947368421,3.9082632064819336,sim,O=[N+]([O-])c1cc(C(F)(F)F)c2nc(NCC(F)(F)C(F)(F)F)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.13131313131313133,12.375443,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.375443,Hybrid,MOL0009,<rdkit.Chem.rdchem.Mol object at 0x7f646518a9d0>
