,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
0,FC(F)(F)CNc1nc2cc(Cl)c(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.6727272727272727,3.0448474884033203,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16129032258064516,11.851055,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.851055,Hybrid,MOL0000,<rdkit.Chem.rdchem.Mol object at 0x7f646f7853f0>
1,CC(C)(C)Nc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.5614035087719298,3.101729154586792,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15384615384615385,13.058528,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.058528,Hybrid,MOL0001,<rdkit.Chem.rdchem.Mol object at 0x7f646f7859a0>
2,OCCNc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.6296296296296297,3.176769733428955,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15555555555555556,12.611688,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.611688,Hybrid,MOL0002,<rdkit.Chem.rdchem.Mol object at 0x7f646f7846d0>
3,FC(F)(F)CNc1nc2cc(Cl)cc(Cl)c2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.7037037037037037,3.2815723419189453,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14893617021276595,11.516051,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.516051,Hybrid,MOL0003,<rdkit.Chem.rdchem.Mol object at 0x7f646f784510>
4,FC(F)(F)CNc1nc2cc(Cl)ccc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.5789473684210527,3.4225661754608154,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17777777777777778,12.06923,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.06923,Hybrid,MOL0004,<rdkit.Chem.rdchem.Mol object at 0x7f646f7849e0>
5,CNc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.6078431372549019,3.583749771118164,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.18072289156626506,10.907968,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.907968,Hybrid,MOL0005,<rdkit.Chem.rdchem.Mol object at 0x7f646f785070>
6,CC(C)Nc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.5535714285714286,3.63598370552063,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.15730337078651685,12.549979,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.549979,Hybrid,MOL0006,<rdkit.Chem.rdchem.Mol object at 0x7f646f787060>
7,Nc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.5192307692307693,3.683396339416504,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1728395061728395,11.328499,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.328499,Hybrid,MOL0007,<rdkit.Chem.rdchem.Mol object at 0x7f646f784c80>
8,FC(F)(F)CNc1nc2ccc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.6071428571428571,3.687197208404541,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.17777777777777778,12.985556,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.985556,Hybrid,MOL0008,<rdkit.Chem.rdchem.Mol object at 0x7f646f785770>
9,CCNc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,0.6666666666666666,3.931194305419922,sim,FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1744186046511628,12.137306,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.137306,Hybrid,MOL0009,<rdkit.Chem.rdchem.Mol object at 0x7f646f785460>
