,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
0,OC(c1nc2c(C3CC3)cccc2[nH]1)C1CC1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.6610169491525424,2.672526836395264,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.12244897959183673,12.857133,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.857133,Hybrid,MOL0000,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aeb3e0>
1,OC(c1nc2c(C3CC3)cc(Cl)cc2[nH]1)C1CC1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.7857142857142857,2.8974528312683105,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.12,14.786572,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.786572,Hybrid,MOL0001,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aea650>
2,COc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.7758620689655172,3.3863959312438965,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.12745098039215685,13.651054,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.651054,Hybrid,MOL0002,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aebb50>
3,COc1ccc2[nH]c(C(O)C3CC3)nc2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.4393939393939394,3.776567220687866,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.15053763440860216,11.279615,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.279615,Hybrid,MOL0003,<rdkit.Chem.rdchem.Mol object at 0x7f63c6ae9310>
4,Cc1cc(O)c2nc(C(O)C3CC3)[nH]c2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.6785714285714286,4.020193099975586,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.13978494623655913,12.920663,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.920663,Hybrid,MOL0004,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aea3b0>
5,Cc1ccc2[nH]c(C(O)C3CC3)nc2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.5081967213114754,4.259850978851318,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.15555555555555556,11.39378,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.39378,Hybrid,MOL0005,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aeae30>
6,Cc1cc(C2CC2)c2nc(C(C)(C)CO)[nH]c2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.5230769230769231,4.433148384094238,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.14432989690721648,12.11307,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.11307,Hybrid,MOL0006,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aea2d0>
7,Cc1cc(C2CC2)c2nc(C(C)O)[nH]c2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.7090909090909091,4.572734832763672,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.13978494623655913,12.657611,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.657611,Hybrid,MOL0007,<rdkit.Chem.rdchem.Mol object at 0x7f63c6ae9770>
8,OC(c1nc2c(C3CC3)cc(C3CC3)cc2[nH]1)C1CC1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.7096774193548387,4.653731822967529,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.11320754716981132,14.113865,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.113865,Hybrid,MOL0008,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aeb680>
9,OC(c1nc2c(C3CC3)cc(N3CCOCC3)cc2[nH]1)C1CC1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.6111111111111112,4.704453468322754,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914), ('C1COCCN1', 70960)]",c1ccc2[nH]cnc2c1,43841,0.11304347826086956,10.859224,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.859224,Hybrid,MOL0009,<rdkit.Chem.rdchem.Mol object at 0x7f63c6aead50>
10,Cc1cc(C2CC2)c2nc(C(C)C3CC3)[nH]c2c1,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,0.7857142857142857,4.736212730407715,sim,Cc1cc(C2CC2)c2nc(C(O)C3CC3)[nH]c2c1,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.13131313131313133,12.311689,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.311689,Hybrid,MOL0010,<rdkit.Chem.rdchem.Mol object at 0x7f63c6ae98c0>
