SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
FC(F)(F)CNc1nc2c(Cl)cc(Cl)cc2[nH]1,FC(F)(F)CNc1nc2cc(Cl)c(Cl)cc2[nH]1,0.6727272727272727,5.139931678771973,scaffold,FC(F)(F)CNc1nc2cc(Cl)c(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.16129032258064516,14.106841,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-14.106841,Hybrid,MOL0057,<rdkit.Chem.rdchem.Mol object at 0x7f646f787e60>
Fc1cc2nc(NC3CC3)[nH]c2cc1Cl,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,0.75,4.523595333099365,sim,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.14285714285714285,13.932447,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.932447,Hybrid,MOL0018,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49930>
Clc1cccc2[nH]c(NC3CC3)nc12,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,0.5185185185185185,3.6129980087280273,genscaffold,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.14606741573033707,13.856026,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.856026,Hybrid,MOL0056,<rdkit.Chem.rdchem.Mol object at 0x7f646ae498c0>
Cc1ccc2[nH]c(NC3CC3)nc2c1,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,0.5471698113207547,3.745784997940064,sim,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.1724137931034483,13.819239,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.819239,Hybrid,MOL0004,<rdkit.Chem.rdchem.Mol object at 0x7f646ae480b0>
Fc1ccc(-c2nc3c(Br)cc(Br)cc3[nH]2)cc1,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,0.4444444444444444,3.7440977096557617,medsim,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841), ('c1ccccc1', 2260082)]",c1ccc2[nH]cnc2c1,43841,0.21505376344086022,13.298523,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.298523,Hybrid,MOL0020,<rdkit.Chem.rdchem.Mol object at 0x7f64678c86d0>
Cc1cc2nc(NC3CC3)[nH]c2cc1C,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,0.6153846153846154,3.1059744358062744,genscaffold,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.15555555555555556,13.273967,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.273967,Hybrid,MOL0052,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4b1b0>
Cc1cc2[nH]c(NC3CC3)nc2cc1Cl,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,0.75,1.8407617807388303,highsim,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.15555555555555556,13.234107,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.234107,Hybrid,MOL0029,<rdkit.Chem.rdchem.Mol object at 0x7f646ae48510>
OC(c1nc2c(Br)cc(Br)cc2[nH]1)C(F)(F)F,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,0.6666666666666666,3.331899642944336,mmp,FC(F)(F)c1nc2c(Br)cc(Br)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.12631578947368421,13.220427,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.220427,Hybrid,MOL0072,<rdkit.Chem.rdchem.Mol object at 0x7f64678ca260>
Cc1ccc2nc(NC3CC3)[nH]c2c1,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,0.5471698113207547,4.0535993576049805,genscaffold,Clc1cc2nc(NC3CC3)[nH]c2cc1Cl,"[('c1ccc2[nH]cnc2c1', 43841), ('C1CC1', 70914)]",c1ccc2[nH]cnc2c1,43841,0.1724137931034483,13.202271,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.202271,Hybrid,MOL0060,<rdkit.Chem.rdchem.Mol object at 0x7f646ae482e0>
FC(F)(F)CNc1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,FC(F)(F)CNc1nc2cc(Cl)c(Cl)cc2[nH]1,0.6206896551724138,3.4943199157714844,medsim,FC(F)(F)CNc1nc2cc(Cl)c(Cl)cc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14583333333333334,13.072222,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-13.072222,Hybrid,MOL0020,<rdkit.Chem.rdchem.Mol object at 0x7f646f787530>
