,SMILES,Input_SMILES,Tanimoto,NLL,prior,predecessor,ring_systems,min_ring,min_freq,sim_to_lead,final_score,HYBRID receptor title,HYBRID receptor filename,HYBRID Chemgauss4 score,Dock Type,ID,ROMol
0,FC(F)(F)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.717391304347826,1.9554572105407717,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.1951219512195122,10.591326,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.591326,Hybrid,MOL0000,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4b680>
1,FC(F)(F)Cc1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.5769230769230769,2.4372880458831787,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.20238095238095238,12.683496,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.683496,Hybrid,MOL0001,<rdkit.Chem.rdchem.Mol object at 0x7f646ae493f0>
2,CC(F)(F)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.6458333333333334,2.5810317993164062,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.20987654320987653,10.71763,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.71763,Hybrid,MOL0002,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49460>
3,CC(C)(C)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.5192307692307693,2.748371124267578,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.20987654320987653,10.590806,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.590806,Hybrid,MOL0003,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4a650>
4,CCC(F)(F)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.6078431372549019,3.2140369415283203,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.21686746987951808,11.545651,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.545651,Hybrid,MOL0004,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4a0a0>
5,CC(C)(O)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.5192307692307693,3.84832763671875,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.20987654320987653,11.301689,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.301689,Hybrid,MOL0005,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4b3e0>
6,COC(=O)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.4035087719298245,3.902890682220459,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.2073170731707317,11.726237,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.726237,Hybrid,MOL0006,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49770>
7,CC(F)(F)Cc1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.5185185185185185,3.943091869354248,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.21686746987951808,12.523094,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-12.523094,Hybrid,MOL0007,<rdkit.Chem.rdchem.Mol object at 0x7f646ae485f0>
8,FC(F)(F)c1nc2ccc(Cl)cc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.4464285714285714,4.039361000061035,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14942528735632185,10.689343,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.689343,Hybrid,MOL0008,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49ee0>
9,FC(F)(F)c1nc2ccc(Br)cc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.4464285714285714,4.05626106262207,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.14942528735632185,10.470517,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.470517,Hybrid,MOL0009,<rdkit.Chem.rdchem.Mol object at 0x7f646ae483c0>
10,Cc1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.4693877551020408,4.13123893737793,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.22972972972972974,10.024488,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-10.024488,Hybrid,MOL0010,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4a3b0>
11,CC(O)(c1nc2ccccc2[nH]1)C(F)(F)F,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.6862745098039216,4.136071681976318,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.19318181818181818,11.809944,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.809944,Hybrid,MOL0011,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4b6f0>
12,CCCC(F)(F)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.5740740740740741,4.215704441070557,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.20930232558139536,11.985784,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.985784,Hybrid,MOL0012,<rdkit.Chem.rdchem.Mol object at 0x7f646ae49620>
13,CC(C)(F)c1nc2ccccc2[nH]1,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,0.58,4.3092145919799805,sim,FC(F)(F)C(F)(F)c1nc2ccccc2[nH]1,"[('c1ccc2[nH]cnc2c1', 43841)]",c1ccc2[nH]cnc2c1,43841,0.20987654320987653,11.043979,7_FRAG(AB) > MTA(A-802),data/docking/pairs/7_frag.oedu,-11.043979,Hybrid,MOL0013,<rdkit.Chem.rdchem.Mol object at 0x7f646ae4bd80>
